Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails
Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U
R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41)
L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46)
Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58)
R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01)
Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5)
R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2)
Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7)
Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29
,,,,,,,,
Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails
Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U
R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41)
L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46)
Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58)
R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01)
Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5)
R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2)
Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7)
Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29
,,,,,,,,
Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails
Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U
R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41)
L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46)
Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58)
R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01)
Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5)
R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2)
Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7)
Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29
,,,,,,,,
Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails,,Liberty Trails
Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U,,Start E on North U
R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41),,R. State (0.41)
L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46),,L. Liberty (0.46)
Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58),,Cross Wagner (3.58)
R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01),,R into trails (4.01)
Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5),,Continue into April (5)
R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2),,R. Jackson (5.2)
Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7),,Continue onto Huron (7.7)
Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29,,Total: 9.29
