Tubbsy Bitch,,Tubbsy Bitch,,Tubbsy Bitch,,Tubbsy Bitch,,Tubbsy Bitch
Out Washington,,Out Washington,,Out Washington,,Out Washington,,Out Washington
R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42)
Cross Fuller (1.00),,Cross Fuller (1.00),,Cross Fuller (1.00),,Cross Fuller (1.00),,Cross Fuller (1.00)
R Traver (1.35),,R Traver (1.35),,R Traver (1.35),,R Traver (1.35),,R Traver (1.35)
L Barton (2.03),,L Barton (2.03),,L Barton (2.03),,L Barton (2.03),,L Barton (2.03)
Stay L on Barton (2.17),,Stay L on Barton (2.17),,Stay L on Barton (2.17),,Stay L on Barton (2.17),,Stay L on Barton (2.17)
Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94)
L Stein (4.55),,L Stein (4.55),,L Stein (4.55),,L Stein (4.55),,L Stein (4.55)
L Tubbs (6.95),,L Tubbs (6.95),,L Tubbs (6.95),,L Tubbs (6.95),,L Tubbs (6.95)
L Huron River Dr (8.1),,L Huron River Dr (8.1),,L Huron River Dr (8.1),,L Huron River Dr (8.1),,L Huron River Dr (8.1)
R Wagner (8.8),,R Wagner (8.8),,R Wagner (8.8),,R Wagner (8.8),,R Wagner (8.8)
L Miller (9.72),,L Miller (9.72),,L Miller (9.72),,L Miller (9.72),,L Miller (9.72)
Cont. Catherine (12.85),,Cont. Catherine (12.85),,Cont. Catherine (12.85),,Cont. Catherine (12.85),,Cont. Catherine (12.85)
R Glen to CCRB,,R Glen to CCRB,,R Glen to CCRB,,R Glen to CCRB,,R Glen to CCRB
Total: 14.02,,Total: 14.02,,Total: 14.02,,Total: 14.02,,Total: 14.02
,,,,,,,,
Tubbsy Bitch,,Tubbsy Bitch,,Tubbsy Bitch,,Tubbsy Bitch,,Tubbsy Bitch
Out Washington,,Out Washington,,Out Washington,,Out Washington,,Out Washington
R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42),,R E Med Center Dr. (0.42)
Cross Fuller (1.00),,Cross Fuller (1.00),,Cross Fuller (1.00),,Cross Fuller (1.00),,Cross Fuller (1.00)
R Traver (1.35),,R Traver (1.35),,R Traver (1.35),,R Traver (1.35),,R Traver (1.35)
L Barton (2.03),,L Barton (2.03),,L Barton (2.03),,L Barton (2.03),,L Barton (2.03)
Stay L on Barton (2.17),,Stay L on Barton (2.17),,Stay L on Barton (2.17),,Stay L on Barton (2.17),,Stay L on Barton (2.17)
Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94),,Cont. Whitmore Lake (2.94)
L Stein (4.55),,L Stein (4.55),,L Stein (4.55),,L Stein (4.55),,L Stein (4.55)
L Tubbs (6.95),,L Tubbs (6.95),,L Tubbs (6.95),,L Tubbs (6.95),,L Tubbs (6.95)
L Huron River Dr (8.1),,L Huron River Dr (8.1),,L Huron River Dr (8.1),,L Huron River Dr (8.1),,L Huron River Dr (8.1)
R Wagner (8.8),,R Wagner (8.8),,R Wagner (8.8),,R Wagner (8.8),,R Wagner (8.8)
L Miller (9.72),,L Miller (9.72),,L Miller (9.72),,L Miller (9.72),,L Miller (9.72)
Cont. Catherine (12.85),,Cont. Catherine (12.85),,Cont. Catherine (12.85),,Cont. Catherine (12.85),,Cont. Catherine (12.85)
R Glen to CCRB,,R Glen to CCRB,,R Glen to CCRB,,R Glen to CCRB,,R Glen to CCRB
Total: 14.02,,Total: 14.02,,Total: 14.02,,Total: 14.02,,Total: 14.02
