Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon
Cross bridge to N University,,Cross bridge to N University,,Cross bridge to N University,,Cross bridge to N University,,Cross bridge to N University
"R. State, L. E. Liberty",,"R. State, L. E. Liberty",,"R. State, L. E. Liberty",,"R. State, L. E. Liberty",,"R. State, L. E. Liberty"
"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)"
"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St."
R. Main St. (1.11),,R. Main St. (1.11),,R. Main St. (1.11),,R. Main St. (1.11),,R. Main St. (1.11)
L. E. Stadium (2.20),,L. E. Stadium (2.20),,L. E. Stadium (2.20),,L. E. Stadium (2.20),,L. E. Stadium (2.20)
Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27)
L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38)
R. Greene St. (2.82),,R. Greene St. (2.82),,R. Greene St. (2.82),,R. Greene St. (2.82),,R. Greene St. (2.82)
R. E. Hoover (2.90),,R. E. Hoover (2.90),,R. E. Hoover (2.90),,R. E. Hoover (2.90),,R. E. Hoover (2.90)
R. State St. (3.19),,R. State St. (3.19),,R. State St. (3.19),,R. State St. (3.19),,R. State St. (3.19)
L. Granger (3.71),,L. Granger (3.71),,L. Granger (3.71),,L. Granger (3.71),,L. Granger (3.71)
L. Ferdon (4.35),,L. Ferdon (4.35),,L. Ferdon (4.35),,L. Ferdon (4.35),,L. Ferdon (4.35)
L. Washtenaw to CCRB,,L. Washtenaw to CCRB,,L. Washtenaw to CCRB,,L. Washtenaw to CCRB,,L. Washtenaw to CCRB
Total: 5.63,,Total: 5.63,,Total: 5.63,,Total: 5.63,,Total: 5.63
,,,,,,,,
Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon,,Amanda's 1st & Ferdon
Cross bridge to N University,,Cross bridge to N University,,Cross bridge to N University,,Cross bridge to N University,,Cross bridge to N University
"R. State, L. E. Liberty",,"R. State, L. E. Liberty",,"R. State, L. E. Liberty",,"R. State, L. E. Liberty",,"R. State, L. E. Liberty"
"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)",,"L. Main, R. William St. (0.99)"
"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St.",,"L. 1st St., L. Jefferson St."
R. Main St. (1.11),,R. Main St. (1.11),,R. Main St. (1.11),,R. Main St. (1.11),,R. Main St. (1.11)
L. E. Stadium (2.20),,L. E. Stadium (2.20),,L. E. Stadium (2.20),,L. E. Stadium (2.20),,L. E. Stadium (2.20)
Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27),,Merge L. Stadium Way (2.27)
L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38),,L. Kipke Dr. (2.38)
R. Greene St. (2.82),,R. Greene St. (2.82),,R. Greene St. (2.82),,R. Greene St. (2.82),,R. Greene St. (2.82)
R. E. Hoover (2.90),,R. E. Hoover (2.90),,R. E. Hoover (2.90),,R. E. Hoover (2.90),,R. E. Hoover (2.90)
R. State St. (3.19),,R. State St. (3.19),,R. State St. (3.19),,R. State St. (3.19),,R. State St. (3.19)
L. Granger (3.71),,L. Granger (3.71),,L. Granger (3.71),,L. Granger (3.71),,L. Granger (3.71)
L. Ferdon (4.35),,L. Ferdon (4.35),,L. Ferdon (4.35),,L. Ferdon (4.35),,L. Ferdon (4.35)
L. Washtenaw to CCRB,,L. Washtenaw to CCRB,,L. Washtenaw to CCRB,,L. Washtenaw to CCRB,,L. Washtenaw to CCRB
Total: 5.63,,Total: 5.63,,Total: 5.63,,Total: 5.63,,Total: 5.63
