Domino's Farms,,Domino's Farms,,Domino's Farms,,Domino's Farms,,Domino's Farms
Start N on E Huron,,Start N on E Huron,,Start N on E Huron,,Start N on E Huron,,Start N on E Huron
R Glen (0.36),,R Glen (0.36),,R Glen (0.36),,R Glen (0.36),,R Glen (0.36)
Continue onto Fuller,,Continue onto Fuller,,Continue onto Fuller,,Continue onto Fuller,,Continue onto Fuller
L Bonistieel (1.5),,L Bonistieel (1.5),,L Bonistieel (1.5),,L Bonistieel (1.5),,L Bonistieel (1.5)
L Murfin (1.76),,L Murfin (1.76),,L Murfin (1.76),,L Murfin (1.76),,L Murfin (1.76)
R Plymouth (2.29),,R Plymouth (2.29),,R Plymouth (2.29),,R Plymouth (2.29),,R Plymouth (2.29)
L Earheart (4.67),,L Earheart (4.67),,L Earheart (4.67),,L Earheart (4.67),,L Earheart (4.67)
L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81)
R Earheart (6.83),,R Earheart (6.83),,R Earheart (6.83),,R Earheart (6.83),,R Earheart (6.83)
R Glazier Way (8.66),,R Glazier Way (8.66),,R Glazier Way (8.66),,R Glazier Way (8.66),,R Glazier Way (8.66)
R Fuller (10.32),,R Fuller (10.32),,R Fuller (10.32),,R Fuller (10.32),,R Fuller (10.32)
R Beal (10.37),,R Beal (10.37),,R Beal (10.37),,R Beal (10.37),,R Beal (10.37)
L Bonistieel (10.56),,L Bonistieel (10.56),,L Bonistieel (10.56),,L Bonistieel (10.56),,L Bonistieel (10.56)
R Fuller,,R Fuller,,R Fuller,,R Fuller,,R Fuller
L East Med (12.34),,L East Med (12.34),,L East Med (12.34),,L East Med (12.34),,L East Med (12.34)
L Observatory,,L Observatory,,L Observatory,,L Observatory,,L Observatory
Total: 12.98,,Total: 12.98,,Total: 12.98,,Total: 12.98,,Total: 12.98
,,,,,,,,
Domino's Farms,,Domino's Farms,,Domino's Farms,,Domino's Farms,,Domino's Farms
Start N on E Huron,,Start N on E Huron,,Start N on E Huron,,Start N on E Huron,,Start N on E Huron
R Glen (0.36),,R Glen (0.36),,R Glen (0.36),,R Glen (0.36),,R Glen (0.36)
Continue onto Fuller,,Continue onto Fuller,,Continue onto Fuller,,Continue onto Fuller,,Continue onto Fuller
L Bonistieel (1.5),,L Bonistieel (1.5),,L Bonistieel (1.5),,L Bonistieel (1.5),,L Bonistieel (1.5)
L Murfin (1.76),,L Murfin (1.76),,L Murfin (1.76),,L Murfin (1.76),,L Murfin (1.76)
R Plymouth (2.29),,R Plymouth (2.29),,R Plymouth (2.29),,R Plymouth (2.29),,R Plymouth (2.29)
L Earheart (4.67),,L Earheart (4.67),,L Earheart (4.67),,L Earheart (4.67),,L Earheart (4.67)
L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81),,L 2nd Ave Maria (5.81)
R Earheart (6.83),,R Earheart (6.83),,R Earheart (6.83),,R Earheart (6.83),,R Earheart (6.83)
R Glazier Way (8.66),,R Glazier Way (8.66),,R Glazier Way (8.66),,R Glazier Way (8.66),,R Glazier Way (8.66)
R Fuller (10.32),,R Fuller (10.32),,R Fuller (10.32),,R Fuller (10.32),,R Fuller (10.32)
R Beal (10.37),,R Beal (10.37),,R Beal (10.37),,R Beal (10.37),,R Beal (10.37)
L Bonistieel (10.56),,L Bonistieel (10.56),,L Bonistieel (10.56),,L Bonistieel (10.56),,L Bonistieel (10.56)
R Fuller,,R Fuller,,R Fuller,,R Fuller,,R Fuller
L East Med (12.34),,L East Med (12.34),,L East Med (12.34),,L East Med (12.34),,L East Med (12.34)
L Observatory,,L Observatory,,L Observatory,,L Observatory,,L Observatory
Total: 12.98,,Total: 12.98,,Total: 12.98,,Total: 12.98,,Total: 12.98
