Packard Insomniac,,Packard Insomniac,,Packard Insomniac,,Packard Insomniac,,Packard Insomniac
Out S Observatory,,Out S Observatory,,Out S Observatory,,Out S Observatory,,Out S Observatory
L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32)
R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70)
Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.
R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58)
R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29)
L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56)
R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21)
L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20)
R State St. (9.11),,R State St. (9.11),,R State St. (9.11),,R State St. (9.11),,R State St. (9.11)
Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB
Total: 10.06,,Total: 10.06,,Total: 10.06,,Total: 10.06,,Total: 10.06
,,,,,,,,
Packard Insomniac,,Packard Insomniac,,Packard Insomniac,,Packard Insomniac,,Packard Insomniac
Out S Observatory,,Out S Observatory,,Out S Observatory,,Out S Observatory,,Out S Observatory
L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32)
R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70)
Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.
R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58)
R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29)
L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56)
R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21)
L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20)
R State St. (9.11),,R State St. (9.11),,R State St. (9.11),,R State St. (9.11),,R State St. (9.11)
Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB
Total: 10.06,,Total: 10.06,,Total: 10.06,,Total: 10.06,,Total: 10.06
,,,,,,,,
Packard Insomniac,,Packard Insomniac,,Packard Insomniac,,Packard Insomniac,,Packard Insomniac
Out S Observatory,,Out S Observatory,,Out S Observatory,,Out S Observatory,,Out S Observatory
L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32),,L Washtenaw (0.32)
R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70),,R Huron Pkwy (2.70)
Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.,,Cont. Platt Rd.
R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58),,R Ellsworth Rd. (4.58)
R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29),,R Shadowood Dr. (5.29)
L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56),,L Champagne Dr. (5.56)
R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21),,R Stone School Rd (6.21)
L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20),,L Packard St. (7.20)
R State St. (9.11),,R State St. (9.11),,R State St. (9.11),,R State St. (9.11),,R State St. (9.11)
Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB,,Diag to CCRB
Total: 10.06,,Total: 10.06,,Total: 10.06,,Total: 10.06,,Total: 10.06
